,rewire_prob,Run,infection_list,num_nodes,avg_node_degree,initial_outbreak_size,threshold
799,0.95,799,"    Infected  Susceptible
0          8          992
1         11          989
2         11          989
3         11          989
4         11          989
5         11          989
6         11          989
7         11          989
8         11          989
9         11          989
10        11          989
11        11          989
12        11          989
13        11          989
14        11          989
15        11          989
16        11          989
17        11          989
18        11          989
19        11          989
20        11          989
21        11          989
22        11          989
23        11          989
24        11          989
25        11          989
26        11          989
27        11          989
28        11          989
29        11          989
30        11          989
31        11          989
32        11          989
33        11          989
34        11          989
35        11          989
36        11          989
37        11          989
38        11          989
39        11          989
40        11          989
41        11          989
42        11          989
43        11          989
44        11          989
45        11          989
46        11          989
47        11          989
48        11          989
49        11          989
50        11          989",1000,8,1,2
800,1.0,800,"    Infected  Susceptible
0          8          992
1         10          990
2         11          989
3         11          989
4         11          989
5         11          989
6         11          989
7         11          989
8         11          989
9         11          989
10        11          989
11        11          989
12        11          989
13        11          989
14        11          989
15        11          989
16        11          989
17        11          989
18        11          989
19        11          989
20        11          989
21        11          989
22        11          989
23        11          989
24        11          989
25        11          989
26        11          989
27        11          989
28        11          989
29        11          989
30        11          989
31        11          989
32        11          989
33        11          989
34        11          989
35        11          989
36        11          989
37        11          989
38        11          989
39        11          989
40        11          989
41        11          989
42        11          989
43        11          989
44        11          989
45        11          989
46        11          989
47        11          989
48        11          989
49        11          989
50        11          989",1000,8,1,2
801,1.0,801,"    Infected  Susceptible
0         11          989
1         14          986
2         15          985
3         15          985
4         15          985
5         15          985
6         15          985
7         15          985
8         15          985
9         15          985
10        15          985
11        15          985
12        15          985
13        15          985
14        15          985
15        15          985
16        15          985
17        15          985
18        15          985
19        15          985
20        15          985
21        15          985
22        15          985
23        15          985
24        15          985
25        15          985
26        15          985
27        15          985
28        15          985
29        15          985
30        15          985
31        15          985
32        15          985
33        15          985
34        15          985
35        15          985
36        15          985
37        15          985
38        15          985
39        15          985
40        15          985
41        15          985
42        15          985
43        15          985
44        15          985
45        15          985
46        15          985
47        15          985
48        15          985
49        15          985
50        15          985",1000,8,1,2
802,1.0,802,"    Infected  Susceptible
0         10          990
1         12          988
2         14          986
3         14          986
4         14          986
5         14          986
6         14          986
7         14          986
8         14          986
9         14          986
10        14          986
11        14          986
12        14          986
13        14          986
14        14          986
15        14          986
16        14          986
17        14          986
18        14          986
19        14          986
20        14          986
21        14          986
22        14          986
23        14          986
24        14          986
25        14          986
26        14          986
27        14          986
28        14          986
29        14          986
30        14          986
31        14          986
32        14          986
33        14          986
34        14          986
35        14          986
36        14          986
37        14          986
38        14          986
39        14          986
40        14          986
41        14          986
42        14          986
43        14          986
44        14          986
45        14          986
46        14          986
47        14          986
48        14          986
49        14          986
50        14          986",1000,8,1,2
803,1.0,803,"    Infected  Susceptible
0          6          994
1          6          994
2          6          994
3          6          994
4          6          994
5          6          994
6          6          994
7          6          994
8          6          994
9          6          994
10         6          994
11         6          994
12         6          994
13         6          994
14         6          994
15         6          994
16         6          994
17         6          994
18         6          994
19         6          994
20         6          994
21         6          994
22         6          994
23         6          994
24         6          994
25         6          994
26         6          994
27         6          994
28         6          994
29         6          994
30         6          994
31         6          994
32         6          994
33         6          994
34         6          994
35         6          994
36         6          994
37         6          994
38         6          994
39         6          994
40         6          994
41         6          994
42         6          994
43         6          994
44         6          994
45         6          994
46         6          994
47         6          994
48         6          994
49         6          994
50         6          994",1000,8,1,2
804,1.0,804,"    Infected  Susceptible
0          6          994
1          6          994
2          6          994
3          6          994
4          6          994
5          6          994
6          6          994
7          6          994
8          6          994
9          6          994
10         6          994
11         6          994
12         6          994
13         6          994
14         6          994
15         6          994
16         6          994
17         6          994
18         6          994
19         6          994
20         6          994
21         6          994
22         6          994
23         6          994
24         6          994
25         6          994
26         6          994
27         6          994
28         6          994
29         6          994
30         6          994
31         6          994
32         6          994
33         6          994
34         6          994
35         6          994
36         6          994
37         6          994
38         6          994
39         6          994
40         6          994
41         6          994
42         6          994
43         6          994
44         6          994
45         6          994
46         6          994
47         6          994
48         6          994
49         6          994
50         6          994",1000,8,1,2
805,1.0,805,"    Infected  Susceptible
0         10          990
1         12          988
2         12          988
3         12          988
4         12          988
5         12          988
6         12          988
7         12          988
8         12          988
9         12          988
10        12          988
11        12          988
12        12          988
13        12          988
14        12          988
15        12          988
16        12          988
17        12          988
18        12          988
19        12          988
20        12          988
21        12          988
22        12          988
23        12          988
24        12          988
25        12          988
26        12          988
27        12          988
28        12          988
29        12          988
30        12          988
31        12          988
32        12          988
33        12          988
34        12          988
35        12          988
36        12          988
37        12          988
38        12          988
39        12          988
40        12          988
41        12          988
42        12          988
43        12          988
44        12          988
45        12          988
46        12          988
47        12          988
48        12          988
49        12          988
50        12          988",1000,8,1,2
806,1.0,806,"    Infected  Susceptible
0         12          988
1         12          988
2         12          988
3         12          988
4         12          988
5         12          988
6         12          988
7         12          988
8         12          988
9         12          988
10        12          988
11        12          988
12        12          988
13        12          988
14        12          988
15        12          988
16        12          988
17        12          988
18        12          988
19        12          988
20        12          988
21        12          988
22        12          988
23        12          988
24        12          988
25        12          988
26        12          988
27        12          988
28        12          988
29        12          988
30        12          988
31        12          988
32        12          988
33        12          988
34        12          988
35        12          988
36        12          988
37        12          988
38        12          988
39        12          988
40        12          988
41        12          988
42        12          988
43        12          988
44        12          988
45        12          988
46        12          988
47        12          988
48        12          988
49        12          988
50        12          988",1000,8,1,2
807,1.0,807,"    Infected  Susceptible
0          9          991
1         11          989
2         11          989
3         11          989
4         11          989
5         11          989
6         11          989
7         11          989
8         11          989
9         11          989
10        11          989
11        11          989
12        11          989
13        11          989
14        11          989
15        11          989
16        11          989
17        11          989
18        11          989
19        11          989
20        11          989
21        11          989
22        11          989
23        11          989
24        11          989
25        11          989
26        11          989
27        11          989
28        11          989
29        11          989
30        11          989
31        11          989
32        11          989
33        11          989
34        11          989
35        11          989
36        11          989
37        11          989
38        11          989
39        11          989
40        11          989
41        11          989
42        11          989
43        11          989
44        11          989
45        11          989
46        11          989
47        11          989
48        11          989
49        11          989
50        11          989",1000,8,1,2
808,1.0,808,"    Infected  Susceptible
0          8          992
1         11          989
2         12          988
3         12          988
4         12          988
5         12          988
6         12          988
7         12          988
8         12          988
9         12          988
10        12          988
11        12          988
12        12          988
13        12          988
14        12          988
15        12          988
16        12          988
17        12          988
18        12          988
19        12          988
20        12          988
21        12          988
22        12          988
23        12          988
24        12          988
25        12          988
26        12          988
27        12          988
28        12          988
29        12          988
30        12          988
31        12          988
32        12          988
33        12          988
34        12          988
35        12          988
36        12          988
37        12          988
38        12          988
39        12          988
40        12          988
41        12          988
42        12          988
43        12          988
44        12          988
45        12          988
46        12          988
47        12          988
48        12          988
49        12          988
50        12          988",1000,8,1,2
809,1.0,809,"    Infected  Susceptible
0         10          990
1         10          990
2         10          990
3         10          990
4         10          990
5         10          990
6         10          990
7         10          990
8         10          990
9         10          990
10        10          990
11        10          990
12        10          990
13        10          990
14        10          990
15        10          990
16        10          990
17        10          990
18        10          990
19        10          990
20        10          990
21        10          990
22        10          990
23        10          990
24        10          990
25        10          990
26        10          990
27        10          990
28        10          990
29        10          990
30        10          990
31        10          990
32        10          990
33        10          990
34        10          990
35        10          990
36        10          990
37        10          990
38        10          990
39        10          990
40        10          990
41        10          990
42        10          990
43        10          990
44        10          990
45        10          990
46        10          990
47        10          990
48        10          990
49        10          990
50        10          990",1000,8,1,2
810,1.0,810,"    Infected  Susceptible
0          5          995
1          5          995
2          5          995
3          5          995
4          5          995
5          5          995
6          5          995
7          5          995
8          5          995
9          5          995
10         5          995
11         5          995
12         5          995
13         5          995
14         5          995
15         5          995
16         5          995
17         5          995
18         5          995
19         5          995
20         5          995
21         5          995
22         5          995
23         5          995
24         5          995
25         5          995
26         5          995
27         5          995
28         5          995
29         5          995
30         5          995
31         5          995
32         5          995
33         5          995
34         5          995
35         5          995
36         5          995
37         5          995
38         5          995
39         5          995
40         5          995
41         5          995
42         5          995
43         5          995
44         5          995
45         5          995
46         5          995
47         5          995
48         5          995
49         5          995
50         5          995",1000,8,1,2
811,1.0,811,"    Infected  Susceptible
0          6          994
1          7          993
2          7          993
3          7          993
4          7          993
5          7          993
6          7          993
7          7          993
8          7          993
9          7          993
10         7          993
11         7          993
12         7          993
13         7          993
14         7          993
15         7          993
16         7          993
17         7          993
18         7          993
19         7          993
20         7          993
21         7          993
22         7          993
23         7          993
24         7          993
25         7          993
26         7          993
27         7          993
28         7          993
29         7          993
30         7          993
31         7          993
32         7          993
33         7          993
34         7          993
35         7          993
36         7          993
37         7          993
38         7          993
39         7          993
40         7          993
41         7          993
42         7          993
43         7          993
44         7          993
45         7          993
46         7          993
47         7          993
48         7          993
49         7          993
50         7          993",1000,8,1,2
812,1.0,812,"    Infected  Susceptible
0         11          989
1         11          989
2         11          989
3         11          989
4         11          989
5         11          989
6         11          989
7         11          989
8         11          989
9         11          989
10        11          989
11        11          989
12        11          989
13        11          989
14        11          989
15        11          989
16        11          989
17        11          989
18        11          989
19        11          989
20        11          989
21        11          989
22        11          989
23        11          989
24        11          989
25        11          989
26        11          989
27        11          989
28        11          989
29        11          989
30        11          989
31        11          989
32        11          989
33        11          989
34        11          989
35        11          989
36        11          989
37        11          989
38        11          989
39        11          989
40        11          989
41        11          989
42        11          989
43        11          989
44        11          989
45        11          989
46        11          989
47        11          989
48        11          989
49        11          989
50        11          989",1000,8,1,2
813,1.0,813,"    Infected  Susceptible
0         15          985
1         18          982
2         22          978
3         23          977
4         24          976
5         25          975
6         26          974
7         26          974
8         26          974
9         26          974
10        26          974
11        26          974
12        26          974
13        26          974
14        26          974
15        26          974
16        26          974
17        26          974
18        26          974
19        26          974
20        26          974
21        26          974
22        26          974
23        26          974
24        26          974
25        26          974
26        26          974
27        26          974
28        26          974
29        26          974
30        26          974
31        26          974
32        26          974
33        26          974
34        26          974
35        26          974
36        26          974
37        26          974
38        26          974
39        26          974
40        26          974
41        26          974
42        26          974
43        26          974
44        26          974
45        26          974
46        26          974
47        26          974
48        26          974
49        26          974
50        26          974",1000,8,1,2
814,1.0,814,"    Infected  Susceptible
0         10          990
1         12          988
2         12          988
3         12          988
4         12          988
5         12          988
6         12          988
7         12          988
8         12          988
9         12          988
10        12          988
11        12          988
12        12          988
13        12          988
14        12          988
15        12          988
16        12          988
17        12          988
18        12          988
19        12          988
20        12          988
21        12          988
22        12          988
23        12          988
24        12          988
25        12          988
26        12          988
27        12          988
28        12          988
29        12          988
30        12          988
31        12          988
32        12          988
33        12          988
34        12          988
35        12          988
36        12          988
37        12          988
38        12          988
39        12          988
40        12          988
41        12          988
42        12          988
43        12          988
44        12          988
45        12          988
46        12          988
47        12          988
48        12          988
49        12          988
50        12          988",1000,8,1,2
815,1.0,815,"    Infected  Susceptible
0         10          990
1         12          988
2         13          987
3         14          986
4         14          986
5         14          986
6         14          986
7         14          986
8         14          986
9         14          986
10        14          986
11        14          986
12        14          986
13        14          986
14        14          986
15        14          986
16        14          986
17        14          986
18        14          986
19        14          986
20        14          986
21        14          986
22        14          986
23        14          986
24        14          986
25        14          986
26        14          986
27        14          986
28        14          986
29        14          986
30        14          986
31        14          986
32        14          986
33        14          986
34        14          986
35        14          986
36        14          986
37        14          986
38        14          986
39        14          986
40        14          986
41        14          986
42        14          986
43        14          986
44        14          986
45        14          986
46        14          986
47        14          986
48        14          986
49        14          986
50        14          986",1000,8,1,2
816,1.0,816,"    Infected  Susceptible
0          8          992
1          8          992
2          8          992
3          8          992
4          8          992
5          8          992
6          8          992
7          8          992
8          8          992
9          8          992
10         8          992
11         8          992
12         8          992
13         8          992
14         8          992
15         8          992
16         8          992
17         8          992
18         8          992
19         8          992
20         8          992
21         8          992
22         8          992
23         8          992
24         8          992
25         8          992
26         8          992
27         8          992
28         8          992
29         8          992
30         8          992
31         8          992
32         8          992
33         8          992
34         8          992
35         8          992
36         8          992
37         8          992
38         8          992
39         8          992
40         8          992
41         8          992
42         8          992
43         8          992
44         8          992
45         8          992
46         8          992
47         8          992
48         8          992
49         8          992
50         8          992",1000,8,1,2
817,1.0,817,"    Infected  Susceptible
0         10          990
1         11          989
2         11          989
3         11          989
4         11          989
5         11          989
6         11          989
7         11          989
8         11          989
9         11          989
10        11          989
11        11          989
12        11          989
13        11          989
14        11          989
15        11          989
16        11          989
17        11          989
18        11          989
19        11          989
20        11          989
21        11          989
22        11          989
23        11          989
24        11          989
25        11          989
26        11          989
27        11          989
28        11          989
29        11          989
30        11          989
31        11          989
32        11          989
33        11          989
34        11          989
35        11          989
36        11          989
37        11          989
38        11          989
39        11          989
40        11          989
41        11          989
42        11          989
43        11          989
44        11          989
45        11          989
46        11          989
47        11          989
48        11          989
49        11          989
50        11          989",1000,8,1,2
818,1.0,818,"    Infected  Susceptible
0          8          992
1          8          992
2          8          992
3          8          992
4          8          992
5          8          992
6          8          992
7          8          992
8          8          992
9          8          992
10         8          992
11         8          992
12         8          992
13         8          992
14         8          992
15         8          992
16         8          992
17         8          992
18         8          992
19         8          992
20         8          992
21         8          992
22         8          992
23         8          992
24         8          992
25         8          992
26         8          992
27         8          992
28         8          992
29         8          992
30         8          992
31         8          992
32         8          992
33         8          992
34         8          992
35         8          992
36         8          992
37         8          992
38         8          992
39         8          992
40         8          992
41         8          992
42         8          992
43         8          992
44         8          992
45         8          992
46         8          992
47         8          992
48         8          992
49         8          992
50         8          992",1000,8,1,2
819,1.0,819,"    Infected  Susceptible
0          6          994
1          8          992
2         10          990
3         10          990
4         10          990
5         10          990
6         10          990
7         10          990
8         10          990
9         10          990
10        10          990
11        10          990
12        10          990
13        10          990
14        10          990
15        10          990
16        10          990
17        10          990
18        10          990
19        10          990
20        10          990
21        10          990
22        10          990
23        10          990
24        10          990
25        10          990
26        10          990
27        10          990
28        10          990
29        10          990
30        10          990
31        10          990
32        10          990
33        10          990
34        10          990
35        10          990
36        10          990
37        10          990
38        10          990
39        10          990
40        10          990
41        10          990
42        10          990
43        10          990
44        10          990
45        10          990
46        10          990
47        10          990
48        10          990
49        10          990
50        10          990",1000,8,1,2
820,1.0,820,"    Infected  Susceptible
0          6          994
1          6          994
2          6          994
3          6          994
4          6          994
5          6          994
6          6          994
7          6          994
8          6          994
9          6          994
10         6          994
11         6          994
12         6          994
13         6          994
14         6          994
15         6          994
16         6          994
17         6          994
18         6          994
19         6          994
20         6          994
21         6          994
22         6          994
23         6          994
24         6          994
25         6          994
26         6          994
27         6          994
28         6          994
29         6          994
30         6          994
31         6          994
32         6          994
33         6          994
34         6          994
35         6          994
36         6          994
37         6          994
38         6          994
39         6          994
40         6          994
41         6          994
42         6          994
43         6          994
44         6          994
45         6          994
46         6          994
47         6          994
48         6          994
49         6          994
50         6          994",1000,8,1,2
821,1.0,821,"    Infected  Susceptible
0          7          993
1          7          993
2          7          993
3          7          993
4          7          993
5          7          993
6          7          993
7          7          993
8          7          993
9          7          993
10         7          993
11         7          993
12         7          993
13         7          993
14         7          993
15         7          993
16         7          993
17         7          993
18         7          993
19         7          993
20         7          993
21         7          993
22         7          993
23         7          993
24         7          993
25         7          993
26         7          993
27         7          993
28         7          993
29         7          993
30         7          993
31         7          993
32         7          993
33         7          993
34         7          993
35         7          993
36         7          993
37         7          993
38         7          993
39         7          993
40         7          993
41         7          993
42         7          993
43         7          993
44         7          993
45         7          993
46         7          993
47         7          993
48         7          993
49         7          993
50         7          993",1000,8,1,2
822,1.0,822,"    Infected  Susceptible
0         11          989
1         14          986
2         15          985
3         15          985
4         15          985
5         15          985
6         15          985
7         15          985
8         15          985
9         15          985
10        15          985
11        15          985
12        15          985
13        15          985
14        15          985
15        15          985
16        15          985
17        15          985
18        15          985
19        15          985
20        15          985
21        15          985
22        15          985
23        15          985
24        15          985
25        15          985
26        15          985
27        15          985
28        15          985
29        15          985
30        15          985
31        15          985
32        15          985
33        15          985
34        15          985
35        15          985
36        15          985
37        15          985
38        15          985
39        15          985
40        15          985
41        15          985
42        15          985
43        15          985
44        15          985
45        15          985
46        15          985
47        15          985
48        15          985
49        15          985
50        15          985",1000,8,1,2
823,1.0,823,"    Infected  Susceptible
0         10          990
1         12          988
2         12          988
3         12          988
4         12          988
5         12          988
6         12          988
7         12          988
8         12          988
9         12          988
10        12          988
11        12          988
12        12          988
13        12          988
14        12          988
15        12          988
16        12          988
17        12          988
18        12          988
19        12          988
20        12          988
21        12          988
22        12          988
23        12          988
24        12          988
25        12          988
26        12          988
27        12          988
28        12          988
29        12          988
30        12          988
31        12          988
32        12          988
33        12          988
34        12          988
35        12          988
36        12          988
37        12          988
38        12          988
39        12          988
40        12          988
41        12          988
42        12          988
43        12          988
44        12          988
45        12          988
46        12          988
47        12          988
48        12          988
49        12          988
50        12          988",1000,8,1,2
824,1.0,824,"    Infected  Susceptible
0          7          993
1          7          993
2          7          993
3          7          993
4          7          993
5          7          993
6          7          993
7          7          993
8          7          993
9          7          993
10         7          993
11         7          993
12         7          993
13         7          993
14         7          993
15         7          993
16         7          993
17         7          993
18         7          993
19         7          993
20         7          993
21         7          993
22         7          993
23         7          993
24         7          993
25         7          993
26         7          993
27         7          993
28         7          993
29         7          993
30         7          993
31         7          993
32         7          993
33         7          993
34         7          993
35         7          993
36         7          993
37         7          993
38         7          993
39         7          993
40         7          993
41         7          993
42         7          993
43         7          993
44         7          993
45         7          993
46         7          993
47         7          993
48         7          993
49         7          993
50         7          993",1000,8,1,2
825,1.0,825,"    Infected  Susceptible
0          9          991
1         10          990
2         11          989
3         11          989
4         11          989
5         11          989
6         11          989
7         11          989
8         11          989
9         11          989
10        11          989
11        11          989
12        11          989
13        11          989
14        11          989
15        11          989
16        11          989
17        11          989
18        11          989
19        11          989
20        11          989
21        11          989
22        11          989
23        11          989
24        11          989
25        11          989
26        11          989
27        11          989
28        11          989
29        11          989
30        11          989
31        11          989
32        11          989
33        11          989
34        11          989
35        11          989
36        11          989
37        11          989
38        11          989
39        11          989
40        11          989
41        11          989
42        11          989
43        11          989
44        11          989
45        11          989
46        11          989
47        11          989
48        11          989
49        11          989
50        11          989",1000,8,1,2
826,1.0,826,"    Infected  Susceptible
0         12          988
1         14          986
2         17          983
3         20          980
4         23          977
5         24          976
6         25          975
7         25          975
8         25          975
9         25          975
10        25          975
11        25          975
12        25          975
13        25          975
14        25          975
15        25          975
16        25          975
17        25          975
18        25          975
19        25          975
20        25          975
21        25          975
22        25          975
23        25          975
24        25          975
25        25          975
26        25          975
27        25          975
28        25          975
29        25          975
30        25          975
31        25          975
32        25          975
33        25          975
34        25          975
35        25          975
36        25          975
37        25          975
38        25          975
39        25          975
40        25          975
41        25          975
42        25          975
43        25          975
44        25          975
45        25          975
46        25          975
47        25          975
48        25          975
49        25          975
50        25          975",1000,8,1,2
827,1.0,827,"    Infected  Susceptible
0         12          988
1         14          986
2         14          986
3         14          986
4         14          986
5         14          986
6         14          986
7         14          986
8         14          986
9         14          986
10        14          986
11        14          986
12        14          986
13        14          986
14        14          986
15        14          986
16        14          986
17        14          986
18        14          986
19        14          986
20        14          986
21        14          986
22        14          986
23        14          986
24        14          986
25        14          986
26        14          986
27        14          986
28        14          986
29        14          986
30        14          986
31        14          986
32        14          986
33        14          986
34        14          986
35        14          986
36        14          986
37        14          986
38        14          986
39        14          986
40        14          986
41        14          986
42        14          986
43        14          986
44        14          986
45        14          986
46        14          986
47        14          986
48        14          986
49        14          986
50        14          986",1000,8,1,2
828,1.0,828,"    Infected  Susceptible
0          9          991
1          9          991
2          9          991
3          9          991
4          9          991
5          9          991
6          9          991
7          9          991
8          9          991
9          9          991
10         9          991
11         9          991
12         9          991
13         9          991
14         9          991
15         9          991
16         9          991
17         9          991
18         9          991
19         9          991
20         9          991
21         9          991
22         9          991
23         9          991
24         9          991
25         9          991
26         9          991
27         9          991
28         9          991
29         9          991
30         9          991
31         9          991
32         9          991
33         9          991
34         9          991
35         9          991
36         9          991
37         9          991
38         9          991
39         9          991
40         9          991
41         9          991
42         9          991
43         9          991
44         9          991
45         9          991
46         9          991
47         9          991
48         9          991
49         9          991
50         9          991",1000,8,1,2
829,1.0,829,"    Infected  Susceptible
0         13          987
1         15          985
2         15          985
3         15          985
4         15          985
5         15          985
6         15          985
7         15          985
8         15          985
9         15          985
10        15          985
11        15          985
12        15          985
13        15          985
14        15          985
15        15          985
16        15          985
17        15          985
18        15          985
19        15          985
20        15          985
21        15          985
22        15          985
23        15          985
24        15          985
25        15          985
26        15          985
27        15          985
28        15          985
29        15          985
30        15          985
31        15          985
32        15          985
33        15          985
34        15          985
35        15          985
36        15          985
37        15          985
38        15          985
39        15          985
40        15          985
41        15          985
42        15          985
43        15          985
44        15          985
45        15          985
46        15          985
47        15          985
48        15          985
49        15          985
50        15          985",1000,8,1,2
830,1.0,830,"    Infected  Susceptible
0          6          994
1          6          994
2          6          994
3          6          994
4          6          994
5          6          994
6          6          994
7          6          994
8          6          994
9          6          994
10         6          994
11         6          994
12         6          994
13         6          994
14         6          994
15         6          994
16         6          994
17         6          994
18         6          994
19         6          994
20         6          994
21         6          994
22         6          994
23         6          994
24         6          994
25         6          994
26         6          994
27         6          994
28         6          994
29         6          994
30         6          994
31         6          994
32         6          994
33         6          994
34         6          994
35         6          994
36         6          994
37         6          994
38         6          994
39         6          994
40         6          994
41         6          994
42         6          994
43         6          994
44         6          994
45         6          994
46         6          994
47         6          994
48         6          994
49         6          994
50         6          994",1000,8,1,2
831,1.0,831,"    Infected  Susceptible
0         12          988
1         14          986
2         14          986
3         14          986
4         14          986
5         14          986
6         14          986
7         14          986
8         14          986
9         14          986
10        14          986
11        14          986
12        14          986
13        14          986
14        14          986
15        14          986
16        14          986
17        14          986
18        14          986
19        14          986
20        14          986
21        14          986
22        14          986
23        14          986
24        14          986
25        14          986
26        14          986
27        14          986
28        14          986
29        14          986
30        14          986
31        14          986
32        14          986
33        14          986
34        14          986
35        14          986
36        14          986
37        14          986
38        14          986
39        14          986
40        14          986
41        14          986
42        14          986
43        14          986
44        14          986
45        14          986
46        14          986
47        14          986
48        14          986
49        14          986
50        14          986",1000,8,1,2
